gene_name,Intercept,Previous,Current,Species,Stage,Generation,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Generation,Current:Generation,Species:Generation,Stage:Generation,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Generation,Previous:Species:Generation,Current:Species:Generation,Previous:Stage:Generation,Current:Stage:Generation,Species:Stage:Generation,Previous:Current:Species:Stage,Previous:Current:Species:Generation,Previous:Current:Stage:Generation,Previous:Species:Stage:Generation,Current:Species:Stage:Generation,Previous:Current:Species:Stage:Generation
CG13998,1,1,1,1,0.0156242157810199,0.65207762519696,1,1,1,0.782616409813208,1,0.930228256801457,0.244461687360024,1,0.123256450194425,1,1,1,1,1,1,0.569009166758223,1,1,1,0.127437335483936,0.829808881791815,1,1,1,0.959037075790659,0.936200771023417
CG13999,1.84534462570225e-11,1,1,4.51291819560035e-09,1,1,1,1,1,1,1,1,1,1,2.86435658084642e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14005,5.59332964546253e-17,1,1,0.580159016844453,0.0650315364846091,0.389872911878154,1,1,1,1,1,1,1,1,0.0495221609248459,1,1,1,1,1,1,1,1,1,1,0.47704779142725,1,1,1,1,1,1
CG14007,1,0.159961107728232,0.719154008599499,1,1,0.159961107728232,0.050595921065377,0.171684333497652,0.51827817366709,0.199512143217687,0.724700732372713,1,0.632393599300969,0.45961132557198,1,1,0.122221370580694,0.00391956797132,0.648366298642763,0.676078914386783,0.36681129274103,0.17088384203489,0.11867281826422,0.696417634957982,0.65459328614053,1,0.0909871503411212,0.0138248828123142,0.101172446456095,0.64808110300854,0.35176196427305,0.0408336804434423
CG14011,1.3249007882066e-10,1,1,1,2.85158133641198e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.620604289270634,1,1,1,1,1,1,1
CG14013,0.00143316076614174,1,1,1,0.00629267068844632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.379393083381247,1,1,1,0.819217887800313,1,1
CG14014,0.0347570488311141,1,1,1,1,1,1,1,0.778950972922964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14017,8.06302238168976e-05,1,1,0.147611434380509,0.000974507102339195,1,1,1,1,1,1,0.571426082562018,1,1,0.609938272305023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG1402,1,1,1,1,1,0.0376149735252339,1,1,1,1,1,0.963989643848433,1,0.400037766496236,1,0.363113613705333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14020,0.00053972091241934,1,1,0.0398460052494045,1,1,1,1,1,1,1,1,1,1,0.331419854785461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14024,1,1,1,1,1,0.231450440343683,1,1,1,1,1,1,0.967194860392224,1,0.552339646641698,1,1,1,1,1,1,0.597042693282661,1,1,1,1,1,1,1,1,1,1
CG14034,1,1,1,0.0237167098864056,0.0237167098864056,0.505918980754366,1,0.0208144418593901,1,0.875836055135249,1,0.0411033666095192,1,1,1,1,0.724402194895322,1,0.0658399494653105,1,1,0.73456519129133,1,1,1,0.89725996655937,1,1,1,0.82995844106041,1,1
CG14036,0.0254441749101589,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00276214945451287,1,1,1,1,1,1,1,1,0.876669107066751,1,1,1,1,1,1,1,1
CG14042,0.00117710490135812,1,1,0.0118464139095501,1,0.081148284890278,1,1,1,1,1,1,1,1,0.00985256584295295,1,1,1,1,1,1,1,1,1,1,0.827812855092257,1,1,1,1,1,1
CG14043,3.49686850245572e-17,1,1,0.517632795940961,1,0.717048416518704,1,1,1,1,1,1,1,0.815341410513285,0.0578215181490926,1,1,1,1,1,1,1,1,1,1,0.500361327879668,1,1,1,1,1,1
CG14050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0687930127692037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.148015266147176
CG14052,0.0376499442697083,1,0.307068584192321,0.307068584192321,1,0.307068584192321,1,0.575763254578296,0.0090945698686878,1,1,0.049828473886301,1,0.840119457261485,0.840119457261485,1,0.100235185133116,1,0.0968166855369457,0.0101816193584858,1,1,0.157611012224865,1,1,0.369637460175727,0.00326276229441066,0.513112447511779,1,0.505184133621485,0.166767273923647,0.0933170387013469
CG14053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.373219653876851,1,1,1,1,1,0.586829723691534
CG14062,1.08458300456641e-08,1,1,1,1,1,1,1,1,1,1,0.00634675883161961,1,1,1,1,1,1,1,0.823978929032774,1,1,1,1,1,0.803587307027706,1,1,1,1,1,1
CG14069,0,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,1,1,1,1,1,1
CG1407,0.888959117154656,1,1,1,1,0.00142584678183487,1,1,1,1,1,1,1,1,0.0968166855369457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14070,8.26132566723603e-05,1,1,1,0.0017816762909141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.951054039927258,1,1
CG14071,0.000151718304018343,1,1,1,0.0011039170339937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14073,2.42445815207422e-05,1,1,1,1,0.485698649977311,1,1,1,1,1,1,1,1,0.0489851080970455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14074,0.753361763789759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14075,0.953845057450498,1,1,1,1,9.63875306548386e-05,1,1,1,1,1,1,1,1,0.344472926154946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14077,0.00313737844290446,1,1,1,0.276050580413526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14079,1,1,1,1,1,0.425541837650089,1,1,1,1,1,1,1,1,1,0.738085565287136,1,1,1,1,0.754185490827085,0.936251148221743,1,1,0.936200771023417,1,1,1,1,1,0.912086202503861,1
CG14082,1,1,1,1,1,0.100946608653602,1,1,1,1,1,1,1,1,0.814845001146759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14086,1,1,1,1,1,0.0645921126735021,1,0.624670100339533,1,1,1,0.847156142529128,0.824838191310602,1,0.863105121654422,0.895074022223083,1,1,0.723598353709101,1,1,0.155793440133634,0.854054374847326,1,1,0.740541467877389,1,0.593898366633333,1,1,1,1
CG14089,1,1,1,0.0138611652882759,1,1,1,1,1,1,1,0.296014620757377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14100,0.246132981822107,1,1,1,5.30246228947701e-07,1,1,1,1,1,1,0.00166982812935372,1,1,1,0.101085640445146,1,1,1,1,1,1,1,1,1,0.283049995040183,1,1,1,1,1,1
CG14102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.986710593269111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14103,1.08302393123825e-34,1,1,1,0.0541006793488371,1,1,1,1,1,1,0.32695624052128,1,0.562097378403101,1.51435426182786e-07,1,1,1,1,1,1,1,1,1,0.361740856471668,0.0407069532521569,1,1,1,1,1,1
CG14104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.886167789341661,1,1,1,1,1,1,1,1
CG1416,1.49251017391308e-38,1,1,1,0.0107650015323257,0.0658930178000145,1,1,1,1,1,0.993047069629749,1,1,0.0822266603949336,1,1,1,1,1,1,1,1,1,1,0.0252931360507691,1,1,1,1,1,1
CG1418,1,1,1,1,1,0.868005770183192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.646130063350107,1,1,1,1,1,1,1,1,1,1
CG14182,3.76928502573967e-18,1,1,0.295462831597827,1,1,1,1,1,1,1,1,0.870514211021016,1,0.000389910746082326,0.579994179152603,1,1,1,1,1,1,1,1,1,0.00662655507375786,1,1,1,1,1,1
CG14183,0.981282906416445,1,1,1,0.671398599010106,0.0294104266761506,1,1,0.872121494839089,1,1,1,1,1,1,0.892807809124523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14184,0.00366950066317937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.568963905362595,1,1,1,1,1,1,1,1,1
CG14185,0.616432407277562,1,0.550330270149806,1,0.447173777625201,0.0512066221108463,1,1,0.295913141849203,1,0.350379504455964,0.528632510834603,1,1,1,0.98358754898201,0.313562008244997,1,1,0.418237837795455,1,1,1,1,0.88616870415026,1,0.844562011375258,1,1,1,1,1
CG14186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14187,0.0913946425437181,1,1,1,1.85169012833947e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.235919061956562,1,1,1,1,0.856225619443319,1,1,0.750699122763122,1
CG1421,4.82737895481084e-10,1,1,1,2.17329492293123e-07,1,1,1,1,1,1,1,1,1,1,0.677112055535178,1,1,1,1,1,1,1,0.468871883726208,0.554863825898022,1,1,1,0.313277119243643,1,1,1
CG14237,1,1,0.994027833874738,1,1,0.226569151654892,1,1,1,1,1,1,0.286154194720575,0.665602769097298,1,1,0.857982809283051,1,1,1,0.686890784319992,0.436933806710645,1,1,1,1,1,0.995933339289191,1,1,1,1
CG14238,1,1,1,1,1,0.961088549074388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14244,0.0700648835584133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.790513826418929,1,1,1,1,1,1,1,1,1,1,0.833446859228535,1
CG14245,0.133784594083989,1,1,1,0.874014083114583,1,1,1,1,1,1,1,1,1,0.173685769705864,1,1,1,1,1,1,1,1,1,1,1,1,0.705341663061221,1,1,1,1
CG14246,0.117070211064749,1,1,1,6.14590394411544e-10,1,1,1,1,0.0104072591414609,1,1,1,1,1,1,1,1,0.131479125680149,1,1,1,1,0.114858265375784,1,1,1,1,1,0.57025577320186,1,1
CG14247,0.000376586011856081,1,1,1,0.0147369652165156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0301400237831515,1,1,1,0.452235235379437,1,1
CG14253,0.882036821604736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.382255912466245,1,1,1,1,1,1,1,0.840061895543414,1
CG14257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.411998886987916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14258,0.511277395543037,1,1,0.777354405650515,0.0133274017180169,1,1,1,1,1,1,1,0.880012601756731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14259,0.3348712583681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.489934807630023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14262,4.80782647032556e-05,1,1,0.473318850739859,0.922638053810388,1,1,1,1,0.483755890135281,1,1,1,1,1,1,1,1,0.519595160507881,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14269,0.00105166646511719,1,1,1,0.00546497207730914,1,0.919872342930376,1,0.858747801412793,1,1,1,0.681743403315645,1,1,0.746730553614122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14270,0.0453552318861619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.781410669625155
CG14273,1,1,1,1,0.833946879614276,1,1,1,1,1,1,1,0.705341663061221,1,0.216887069186217,1,1,1,1,1,1,0.361198430084823,1,0.914549968437087,1,0.814437783428856,1,1,1,0.631683474093469,1,1
CG14274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0853380852560116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14275,0.0017754980002293,1,1,1,1,1,1,1,1,1,1,1,1,1,0.394674217071743,1,1,1,1,1,1,0.552019173136899,0.495579641833018,1,1,0.773897418184628,1,1,1,0.845220982196239,1,1
CG14277,0.00971656960001761,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00522742295241814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG1428,1.49705067431485e-08,1,1,1,1.09612161464922e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157374090918194,0.715439123181005,1,1,1,0.771946073279007,1,1,1
CG14291,0.879574677303288,1,1,0.631683474093469,0.121734160650112,1,1,1,1,1,1,1,0.561317212097446,1,1,1,1,1,1,1,1,0.88383658920122,1,1,1,1,1,1,1,1,1,1
CG14292,2.10716457264284e-09,1,1,1,0.235607641084187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777789728658225,1,1,1,1,1,1,1
CG14294,0.523075399353218,1,1,1,0.384882051506834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.486105386783576,1,1,1,1,1,1,1
CG14297,7.29176286038619e-06,1,0.412717821329442,0.264381731509353,1.25134134638249e-05,1,1,1,1,1,0.910486570574958,0.945864250398796,1,0.951516718077166,0.787332370475722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865444619577064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14300,0.000386585027399831,1,0.108563296282039,0.00418380748117954,1.14592658905935e-07,1,0.0827688198441463,1,0.413675088188574,1,0.352486965600457,0.31697376065453,0.289125581476183,0.0255235435154539,0.00209088566717333,1,0.345232711125493,0.338755456999107,1,0.765299404570982,0.00386744298138349,0.770671096825079,0.212437885177495,0.923682383772033,0.389834185493858,0.0624396698329661,0.672693596103741,0.0746721555455518,0.120012673440956,1,0.680954854020114,0.383350451631109
CG14301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.942393039421232,1,1,1,1,0.442047533806653,1,1,1,1
CG14304,1,1,1,1,1,0.00317812381618515,1,1,1,1,1,1,1,1,0.455184671201953,1,1,1,1,1,1,0.676600847682647,0.708318270508748,1,1,1,1,1,1,1,1,1
CG14305,1.61779113479471e-05,1,1,1,3.14867914293614e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77999488039157,1,1,1
CG14309,0.0209799831377849,1,1,1,4.99900845553468e-08,1,1,1,1,1,1,0.042803137693331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14313,0.000243942801982253,1,1,1,1,1,1,0.747761321732213,1,1,1,1,1,1,1,1,1,1,0.755263629788981,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14314,1,1,1,1,1,0.893174337170157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.843374061100709,1,1,1,1
CG14315,3.89421825235936e-07,1,1,1,0.000273963938813721,1,1,1,1,1,1,1,1,1,1,0.361401900174752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14316,4.33354837144485e-06,1,1,0.347938839301485,3.05690323750844e-05,1,1,1,1,1,1,0.856023210016611,1,1,0.883853746453671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14317,0.00540087866243539,1,0.106959962206964,0.0690605652629369,1,1,1,0.602029638411898,0.00169657563810201,1,0.52841914433422,1,1,0.52841914433422,0.432512110482997,1,0.46949914756751,1,1,0.066660529969226,1,1,0.0652075427561927,1,1,1,0.674735549775904,1,1,1,0.425060900841967,1
CG14321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.834850876849317,0.119269873993016,1,1,1,1,1,0.719893478746686,1,0.658997999355686,1,1
CG14322,1.86483014950387e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0.487071481526001,1,1,1,1,1,1,1,1,1,1,0.772385345993656,1,1,1,1,1,1
CG14323,2.90832424568049e-19,1,1,1,1,1,1,1,1,1,0.688233791548854,1,1,1,1,1,0.986183966031386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14325,1.2174013629375e-10,1,1,1,1,1,1,1,1,0.372326335082147,1,0.275818600452347,1,1,1,1,1,0.91030123531998,0.003738160316584,1,1,1,1,0.91030123531998,1,0.801094536699383,0.793369869580958,1,1,0.100132382049178,1,1
CG14326,2.1555692507423e-13,1,1,2.19615998109025e-10,1,1,1,1,1,0.925098267867054,1,0.00119624736256262,1,1,3.83463541901278e-06,1,1,1,1,1,1,1,1,1,1,0.0539969330179533,1,1,1,1,1,1
CG14327,1,0.787984861366153,0.806668929074302,1,0.131275395943273,0.923524560339399,0.79478136282762,0.417230375072823,1,0.613164526660525,0.267874744004793,1,1,1,1,1,1,0.199691127858183,0.495377710225053,0.799998648810727,1,1,1,1,1,1,0.353469761078576,1,1,1,1,1
CG14329,0.391661047885173,0.0305665193834836,1,0.716618726946068,1,0.0305665193834836,0.0600307857947653,0.0317514941092819,0.292881395555672,0.912392476837461,1,1,0.29078102299516,1,1,1,0.0241143610324002,0.861332843189174,0.70573577870391,1,0.404360625610054,0.295989554118467,0.822906724097253,0.630688250708021,1,1,0.510960662178679,0.258850562913327,0.799470775904579,0.690881419562713,1,0.682013634736866
CG14330,7.59559224845415e-05,1,1,1,0.00574378563230497,1,1,1,1,1,1,1,1,1,1,0.660042524146902,1,1,1,1,1,1,1,1,1,0.68450308216421,1,1,1,1,1,1
CG14331,0.394134075382539,1,1,1,1,0.634563596243797,1,1,1,1,0.914361852576195,1,1,1,1,1,1,1,1,1,1,1,1,1,0.785141990565093,1,1,1,0.817055282945367,1,1,1
CG14332,3.74978954582075e-15,1,1,1,9.6643312970842e-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.605552660579116,1,1,1,1,1,1,1,0.664215064346764,1
CG14339,0.04352279760507,0.861370732598367,1,1,0.261240521156589,0.861370732598367,0.277878279264439,1,1,1,1,1,1,1,1,1,0.830724532955009,0.74632932547303,1,1,0.803934783919768,1,1,1,0.927553644773669,1,1,1,0.470839417905504,1,1,0.993694817695606
CG1434,7.74878894911688e-17,1,1,0.375579553647709,0.877158241282987,0.281201941621356,1,1,1,1,1,0.929122146301442,1,1,0.03312184422549,0.270744506836691,1,1,1,1,1,1,1,1,1,0.000949075344410386,1,1,1,1,1,1
CG14340,1.57298076534147e-06,1,1,0.000209907453007241,1,1,1,1,1,1,1,0.177405225864083,1,1,0.404973196844604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14341,0.00024124391441963,1,1,0.000985070082753152,0.907766904982786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14342,1,1,1,1,0.474300780873529,0.0753307141813096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14346,1,1,1,0.0104238461708112,1,0.0104238461708112,1,0.222001753260227,0.913017925515614,1,1,0.155529013303625,1,1,0.168916588693816,0.868268017889136,0.29697783882817,1,0.707686326776397,1,1,0.730627550541608,1,1,1,0.195475350938137,0.796971382637448,0.369637460175727,1,1,1,0.315966705921064
CG14352,7.09652715390459e-05,1,1,0.000282048016341963,1,0.888220380108031,1,1,1,1,1,1,1,1,1,0.523326786236908,1,1,1,1,0.875836055135249,1,1,1,1,0.638548067097408,1,1,1,1,1,1
CG14353,6.34771247135246e-22,1,1,1,1,1,1,1,1,1,1,1,1,0.256265424051641,0.172749143741836,1,1,1,1,1,1,1,1,0.815859007998538,1,0.74429461839309,1,1,1,1,1,1
CG14354,0.000631288047283967,1,1,0.227775380800317,0.0101896639893694,0.227775380800317,0.280878845582813,1,1,1,1,0.217714597454425,1,1,0.739222615868927,1,0.230378447432674,0.785141990565093,1,1,0.807444560181178,1,1,1,1,1,0.78310834338163,0.742223647582915,1,1,1,0.937773603400836
CG1440,1.17649828893291e-05,1,1,1,1,0.678216461758092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14406,1,1,1,0.0885875136171429,1,0.917040466956906,1,0.455557960909022,1,1,1,0.235610991715582,1,0.598355117643755,1,1,1,1,1,1,1,1,1,1,1,0.155996160352743,1,1,1,1,1,1
CG14407,5.85033839238857e-08,1,1,1,1,0.852922194338572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.897336151702061,1,1,2.45618303900266e-05,1,1,1,1,1,1
CG1441,1,1,1,1,0.883574018336045,1,1,1,1,1,1,1,1,1,1,0.694880075454836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14410,1.65811044958843e-08,1,1,2.55569179922964e-06,1,5.38589971202861e-07,1,1,1,1,1,0.0397435458672459,1,1,0.00470383905988814,0.000598385405737291,1,1,1,1,1,1,1,0.482451525121854,1,0.503482001189764,1,1,1,1,1,1
CG14411,3.61872529519812e-19,1,1,1,1,0.0033848446471186,1,1,1,1,1,1,1,1,0.0318634032431686,0.968063324091724,1,1,1,1,1,1,1,1,1,0.000524406255104035,1,1,1,1,0.879283646790691,1
CG14414,0.0995798996039379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997238613752345,1,1
CG14416,6.4437351347318e-10,0.974759039231338,1,1,0.0411253997939678,1,1,1,1,1,1,0.336229357169945,1,1,1,0.336229357169945,1,1,0.208681041392068,1,1,1,1,1,1,0.872029482375222,1,1,1,0.710392050826247,1,1
CG14417,0.0737581890255297,1,1,0.849725010526998,1,0.849725010526998,1,1,1,1,1,0.743849932058439,1,1,1,1,1,1,1,1,1,1,1,1,1,0.649343506123814,1,1,1,1,1,1
CG14419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14420,4.61221947531886e-06,1,1,0.00927693358199966,0.00927693358199966,0.00927693358199966,0.125881244528713,1,1,1,1,0.159179735605324,1,1,0.159179735605324,0.159179735605324,0.567369813641743,0.567369813641743,1,1,0.567369813641743,1,1,1,1,0.630847528324601,1,1,1,1,1,1
CG14421,2.67518437722695e-05,1,1,1,1,1,1,1,1,1,0.867678515800288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14427,0.0188077569753572,1,1,1,0.193862393398901,0.193862393398901,1,1,0.166235852990628,1,1,1,1,1,1,0.688488688509023,1,1,1,0.643081062280396,1,1,0.643081062280396,1,1,1,1,1,1,1,1,1
CG14431,1,1,1,1,1,0.447347948698612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.990634648310372,1,1,1,1,1,1,1,1,1,1,1
CG14434,9.17217716424771e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14435,0.739249149588371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.800396922960253,1,1,1,1,1,1
CG14438,0.972490963787463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.684630302223519,1,1,1,1,1,1
CG14440,1,1,1,1,1,0.0742115214747404,1,1,1,1,1,1,0.865899516799646,1,1,0.798667841858989,1,1,1,1,1,0.233169031499882,0.6464954100528,0.738202055920806,1,0.647079726796894,1,0.376892634625298,0.764111536523512,0.742175662967202,0.671744819957204,0.826420089586742
CG14441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.848207020882034,1,1
CG14442,0.00203461911063673,1,1,1,1,0.206704994381452,1,1,1,1,1,1,1,1,0.161880153187891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14445,3.85626468489509e-08,1,1,9.96048444201318e-06,1,1,1,1,1,1,1,1,1,1,0.144645683842409,1,1,1,1,1,1,1,1,0.659412443974721,1,1,1,1,1,1,1,0.871278087934896
CG14450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849425069651249,1,1,1,1,1,1,1,1,1
CG14451,1,1,1,1,1,1,1,1,1,1,1,1,0.521442082577673,0.469135753807279,1,1,1,1,1,1,0.251151679200916,1,1,1,1,1,1,1,1,1,1,1
CG14455,3.35834811628688e-09,1,1,0.781410669625155,0.000103527885543457,1,1,0.358339846360656,1,1,1,1,1,1,1,0.0136207432051619,0.894214023999188,1,0.982026318403546,1,1,0.894214023999188,1,1,1,0.875616343661817,1,1,1,1,1,1
CG14459,1,1,1,1,1,0.778383653456185,1,1,1,0.88536312879817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14463,0.113811017011203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CG14478,1.31458656835812e-21,1,1,0.305120123142683,1,3.32318883423505e-06,1,1,1,1,1,1,1,0.431368824501693,1.37277014066939e-33,1,1,1,1,1,1,1,1,1,1,0.875836055135249,0.822253969605399,1,0.868005770183192,1,1,0.638179418905293
CG14480,0.00430803477313589,1,1,1,1,0.989879857281728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.781775666784155,1,1,1,1
CG14483,0.0228128526260863,1,1,1,1,1,1,1,1,1,1,1,1,1,6.49899226909027e-05,1,1,1,1,1,1,1,0.341736431002949,1,1,1,1,1,1,1,0.266489969311458,1
CG14488,0.000313575920747718,0.459860439271254,1,1,0.000953620241176533,1,0.383449000426867,1,1,1,1,1,0.995459153445225,1,1,1,1,0.970161468618999,1,1,0.922726251763302,1,1,0.70573577870391,1,1,1,1,0.97797329165728,1,1,1
CG14490,0.000413216303388265,1,1,0.277487906597994,1,1,1,1,1,1,1,1,1,1,0.803462168272286,1,1,0.784715131401764,1,1,1,1,1,1,1,1,0.952778477955427,1,1,1,1,0.998403648716896
CG14491,2.58897174499046e-07,1,1,1,1,1,1,1,1,1,0.599943884915776,1,1,1,1,1,1,1,1,1,1,1,1,0.867798217641111,1,1,1,1,0.864717347379007,1,1,1
CG14492,5.19436725749144e-18,1,1,0.0816177805267503,1,1,1,0.468202173516591,0.468202173516591,1,1,0.468202173516591,1,1,0.468202173516591,1,1,1,1,0.121555081792901,1,1,1,1,1,1,0.558189878823399,1,1,1,0.558189878823399,1
CG14495,1,1,1,1,1,0.97459380087979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925508730400379,1,1
CG14500,0.19627241098475,1,1,1,0.862693856737463,1,1,1,1,1,1,1,1,1,1,0.0418424084114847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
